Ticket,Magic,Symbol,TF,ATR_entry,MAE,MFE,MAE_ATR,MFE_ATR,E_Ratio_trade
203379490,11151710,EURUSD,15,0.000521,0.002260,0.000920,4.334247,1.764384,0.407080
203380031,220175167,GBPJPY,60,0.559857,2.204000,4.417000,3.936719,7.889513,2.004083
203380688,910142103,XAUUSD,60,7.520714,22.400000,20.270000,2.978440,2.695223,0.904911
203381032,223023153,GBPJPY,30,0.395857,1.895000,0.217000,4.787080,0.548178,0.114512
203381288,11151470,EURUSD,15,0.000566,0.000200,0.001670,0.353535,2.952020,8.350000
203383472,220156108,GBPJPY,60,0.327786,3.444000,0.475000,10.506864,1.449117,0.137921
203387031,17017650,USDJPY,60,0.426857,0.883000,4.503000,2.068608,10.549197,5.099660
203396137,221575192,GBPJPY,15,0.225357,1.301000,4.641000,5.773059,20.593978,3.567256
203396791,22018200,GBPJPY,60,0.788857,2.217000,0.373000,2.810395,0.472836,0.168245
203396993,221518164,GBPJPY,15,0.225357,1.255000,4.687000,5.568938,20.798098,3.734661
203397876,200176156,EURJPY,60,0.229500,1.204000,0.532000,5.246187,2.318083,0.441860
203397910,22011619,GBPJPY,60,0.327786,1.762000,0.336000,5.375463,1.025060,0.190692
203397913,17017650,USDJPY,60,0.215143,1.093000,0.471000,5.080345,2.189243,0.430924
203398520,223022108,GBPJPY,30,0.393786,0.945000,0.567000,2.399782,1.439869,0.600000
203399294,221513194,GBPJPY,15,0.177286,1.771000,0.586000,9.989525,3.305399,0.330887
203399467,221585147,GBPJPY,15,0.171071,1.308000,0.790000,7.645929,4.617954,0.603976
203399838,201547101,EURJPY,15,0.176786,0.403000,0.000000,2.279596,0.000000,0.000000
203400681,17011586,USDJPY,60,0.426857,0.882000,11.336000,2.066265,26.556894,12.852608
203400712,223071158,GBPJPY,30,0.374286,0.794000,7.282000,2.121374,19.455725,9.171285
203400713,223038149,GBPJPY,30,0.334857,0.278000,3.462000,0.830205,10.338737,12.453237
203400717,220111876,GBPJPY,60,0.503000,1.346000,2.772000,2.675944,5.510934,2.059435
203400718,220156108,GBPJPY,60,0.517786,0.875000,9.335000,1.689888,18.028694,10.668571
203400719,203031880,EURJPY,30,0.305071,0.613000,4.771000,2.009365,15.638960,7.783034
203400764,91014861,XAUUSD,60,6.626429,1.940000,3.270000,0.292767,0.493478,1.685567
203401914,203011191,EURJPY,30,0.257286,0.653000,0.202000,2.538034,0.785119,0.309342
203402337,200117124,EURJPY,60,0.412000,0.138000,1.276000,0.334951,3.097087,9.246377
203402776,223023153,GBPJPY,30,0.314929,1.919000,0.093000,6.093445,0.295305,0.048463
203403774,223012186,GBPJPY,30,0.374286,0.076000,1.528000,0.203053,4.082443,20.105263
203403775,110112110,EURUSD,60,0.001022,0.001890,0.000360,1.849057,0.352201,0.190476
203403778,22012413,GBPJPY,60,0.484643,1.766000,3.845000,3.643920,7.933677,2.177237
203404049,113014167,EURUSD,30,0.000843,0.002460,0.000000,2.918644,0.000000,0.000000
203404465,110168186,EURUSD,60,0.000813,0.002880,0.000320,3.543058,0.393673,0.111111
203404468,110126113,EURUSD,60,0.000813,0.002600,0.000600,3.198594,0.738137,0.230769
203407895,220131160,GBPJPY,60,0.439714,0.169000,10.868000,0.384340,24.716049,64.307692
203407954,22011049,GBPJPY,60,0.517786,0.785000,16.714000,1.516071,32.279763,21.291720
203410999,110112110,EURUSD,60,0.001012,0.000560,0.001890,0.553282,1.867325,3.375000
203413002,17011049,USDJPY,60,0.426857,0.871000,11.347000,2.040495,26.582664,13.027555
203413008,22011865,GBPJPY,60,0.503000,1.495000,1.381000,2.972167,2.745527,0.923746
203419773,22011095,GBPJPY,60,0.788857,1.680000,0.133000,2.129663,0.168598,0.079167
203420354,12011595,GBPUSD,60,0.001379,0.000000,0.007060,,,
203423136,223022483,GBPJPY,30,0.902286,0.000000,3.587000,,,
203426097,91041141,XAUUSD,240,11.302143,5.300000,17.240000,0.468938,1.525374,3.252830
203426989,11012014,EURUSD,60,0.000976,0.003060,0.000000,3.133870,0.000000,0.000000
203426991,221513194,GBPJPY,15,0.665357,0.151000,3.690000,0.226946,5.545894,24.437086
203427779,221585147,GBPJPY,15,0.665357,0.000000,4.779000,,,
203432830,800422054,GER40,240,92.435714,107.900000,208.300000,1.167298,2.253458,1.930491
203437095,110167100,EURUSD,60,0.001317,0.006350,0.003250,4.821041,2.467462,0.511811
203441136,113014167,EURUSD,30,0.001326,0.002920,0.005180,2.202586,3.907328,1.773973
203441141,110112110,EURUSD,60,0.001497,0.002390,0.000620,1.596374,0.414122,0.259414
203446988,80011095,GER40,60,60.914286,12.000000,8.000000,0.196998,0.131332,0.666667
203447880,20153210,EURJPY,15,0.316429,0.318000,0.811000,1.004966,2.562980,2.550314
203448678,120112185,GBPUSD,60,0.001379,0.001970,0.011320,1.429016,8.211399,5.746193
203449500,91041141,XAUUSD,240,10.715000,15.990000,17.120000,1.492301,1.597760,1.070669
203455819,113016160,EURUSD,30,0.000655,0.007430,0.002170,11.343511,3.312977,0.292059
203457136,113031321,EURUSD,30,0.000770,0.008600,0.001000,11.168831,1.298701,0.116279
203458603,110112110,EURUSD,60,0.001403,0.000140,0.004940,0.099796,3.521385,35.285714
203460392,850443362,NAS100,240,192.935714,167.900000,41.200000,0.870238,0.213543,0.245384
203466411,11012014,EURUSD,60,0.001403,0.000250,0.004310,0.178208,3.072301,17.240000
203466444,221575192,GBPJPY,15,0.267000,0.735000,1.937000,2.752809,7.254682,2.635374
203466457,120118644,GBPUSD,60,0.001161,0.003090,0.002610,2.660517,2.247232,0.844660
203467481,223012186,GBPJPY,30,0.615786,0.140000,3.777000,0.227352,6.133627,26.978571
203468847,223030112,GBPJPY,30,0.596857,0.115000,3.476000,0.192676,5.823839,30.226087
203471177,223011130,GBPJPY,30,0.577214,0.213000,3.347000,0.369014,5.798540,15.713615
203471178,221513194,GBPJPY,15,0.416143,0.217000,3.956000,0.521456,9.506351,18.230415
203471739,221585147,GBPJPY,15,0.232571,0.600000,1.914000,2.579853,8.229730,3.190000
203475183,913073101,XAUUSD,30,5.859286,9.890000,11.820000,1.687919,2.017311,1.195147
203476654,913016114,XAUUSD,30,5.859286,3.390000,7.340000,0.578569,1.252712,2.165192
203478992,800413945,GER40,240,115.771429,371.600000,16.700000,3.209773,0.144250,0.044941
203481377,22011865,GBPJPY,60,0.897500,2.741000,2.716000,3.054039,3.026184,0.990879
203490044,22018200,GBPJPY,60,0.752000,0.492000,5.076000,0.654255,6.750000,10.317073
203490954,11151429,EURUSD,15,0.000804,0.001510,0.005720,1.879111,7.118222,3.788079
203493172,110168186,EURUSD,60,0.001403,0.001780,0.006320,1.268839,4.505092,3.550562
203494978,11011147,EURUSD,60,0.001633,0.001950,0.002140,1.194226,1.310586,1.097436
203495231,11151224,EURUSD,15,0.001230,0.001660,0.005170,1.349593,4.203252,3.114458
203495232,11151710,EURUSD,15,0.001230,0.001660,0.005170,1.349593,4.203252,3.114458
203508802,91303683,XAUUSD,30,3.906429,14.350000,1.170000,3.673432,0.299506,0.081533
203544505,110112110,EURUSD,60,0.001331,0.000990,0.001240,0.743961,0.931830,1.252525
203545612,913065166,XAUUSD,30,11.373571,30.710000,22.890000,2.700119,2.012560,0.745360
203546274,120100069,GBPUSD,60,0.001668,0.005440,0.004210,3.261670,2.524197,0.773897
203552519,120156886,GBPUSD,60,0.002169,0.012880,0.002290,5.937438,1.055647,0.177795
203552522,91041141,XAUUSD,240,23.034286,29.830000,2.400000,1.295026,0.104193,0.080456
203552541,910436106,XAUUSD,240,27.928571,12.780000,12.300000,0.457596,0.440409,0.962441
203622489,91041141,XAUUSD,240,28.668571,12.300000,17.530000,0.429041,0.611471,1.425203
203680435,220112052,GBPJPY,60,1.143786,1.343000,0.871000,1.174171,0.761506,0.648548
203684548,120112185,GBPUSD,60,0.001668,0.004710,0.006180,2.823983,3.705353,1.312102
203736198,220149150,GBPJPY,60,0.940714,2.770000,1.177000,2.944571,1.251177,0.424910
203737610,220154117,GBPJPY,60,0.911429,2.936000,1.011000,3.221317,1.109248,0.344346
203737611,220141135,GBPJPY,60,0.543000,1.851000,0.091000,3.408840,0.167587,0.049163
203737824,20153090,EURJPY,15,0.223357,0.549000,1.012000,2.457947,4.530860,1.843352
203738333,220132119,GBPJPY,60,0.911429,3.219000,0.728000,3.531818,0.798746,0.226157
203750764,220131160,GBPJPY,60,0.940714,4.713000,0.074000,5.010023,0.078664,0.015701
203750769,17018110,USDJPY,60,0.702143,1.241000,0.456000,1.767447,0.649440,0.367446
203814671,910414947,XAUUSD,240,14.832143,4.790000,71.620000,0.322947,4.828702,14.951983
203827193,22011619,GBPJPY,60,0.808643,0.916000,4.621000,1.132762,5.714513,5.044760
203828614,810411336,US30,240,335.214286,0.000000,2138.600000,,,
203829443,11011147,EURUSD,60,0.001211,0.003190,0.000550,2.633255,0.454009,0.172414
203829693,221585147,GBPJPY,15,0.184643,1.684000,0.258000,9.120309,1.397292,0.153207
203833880,91303683,XAUUSD,30,3.300714,7.930000,2.710000,2.402510,0.821034,0.341740
203834646,110167100,EURUSD,60,0.001088,0.001190,0.003800,1.093894,3.493106,3.193277
203836105,110126113,EURUSD,60,0.001088,0.003460,0.001250,3.180565,1.149048,0.361272
203840012,11012014,EURUSD,60,0.001088,0.001780,0.001480,1.636244,1.360473,0.831461
203853605,220112052,GBPJPY,60,0.467429,0.761000,4.776000,1.628056,10.217604,6.275953
203860725,220418158,GBPJPY,240,1.309000,0.079000,1.220000,0.060351,0.932009,15.443038
203863451,220112186,GBPJPY,60,0.605714,0.866000,0.044000,1.429717,0.072642,0.050808
203863456,17017650,USDJPY,60,0.240143,0.973000,0.403000,4.051755,1.678168,0.414183
203873160,223022108,GBPJPY,30,0.266286,0.850000,0.319000,3.192060,1.197961,0.375294
203873225,113014167,EURUSD,30,0.000856,0.001090,0.008840,1.273790,10.330551,8.110092
203873993,910142147,XAUUSD,60,6.920714,17.700000,5.030000,2.557539,0.726804,0.284181
203874053,220132119,GBPJPY,60,0.326214,0.991000,0.940000,3.037880,2.881541,0.948537
203874686,120156886,GBPUSD,60,0.001302,0.000140,0.012250,0.107515,9.407570,87.500000
203875145,913016114,XAUUSD,30,3.258571,8.160000,2.550000,2.504165,0.782552,0.312500
203875782,110417191,EURUSD,240,0.001711,0.001230,0.008700,0.718698,5.083472,7.073171
203875796,910436106,XAUUSD,240,10.881429,12.840000,3.240000,1.179992,0.297755,0.252336
203875797,220418158,GBPJPY,240,1.061071,0.126000,1.818000,0.118748,1.713363,14.428571
203875801,220177157,GBPJPY,60,0.326214,1.552000,0.379000,4.757609,1.161813,0.244201
203875805,910436106,XAUUSD,240,14.225714,11.130000,7.480000,0.782386,0.525808,0.672058
203875807,850443362,NAS100,240,200.685714,132.200000,163.900000,0.658741,0.816700,1.239788
203877790,910143114,XAUUSD,60,4.419286,1.580000,28.920000,0.357524,6.544044,18.303797
203880741,913073101,XAUUSD,30,3.631429,10.970000,2.840000,3.020850,0.782061,0.258888
203881347,110112110,EURUSD,60,0.000921,0.000160,0.008660,0.173643,9.398450,54.125000
203895793,11011147,EURUSD,60,0.001113,0.000150,0.005260,0.134788,4.726573,35.066667
203896215,120143281,GBPUSD,60,0.001244,0.000380,0.015730,0.305396,12.641791,41.394737
203896638,221575192,GBPJPY,15,0.187143,1.433000,0.218000,7.657252,1.164885,0.152128
203897356,11012014,EURUSD,60,0.000921,0.000290,0.009640,0.314729,10.462016,33.241379
203898337,221510100,GBPJPY,15,0.198857,1.598000,0.053000,8.035920,0.266523,0.033166
203901516,120122468,GBPUSD,60,0.001271,0.007020,0.001510,5.521348,1.187640,0.215100
203902904,910142103,XAUUSD,60,6.232143,31.020000,0.000000,4.977421,0.000000,0.000000
203902908,910122169,XAUUSD,60,6.232143,15.370000,0.000000,2.466246,0.000000,0.000000
203903116,20153090,EURJPY,15,0.164714,0.613000,0.236000,3.721596,1.432784,0.384992
203904525,113031321,EURUSD,30,0.000815,0.000050,0.009960,0.061350,12.220859,199.200000
203904562,11151710,EURUSD,15,0.000573,0.002230,0.004960,3.892768,8.658354,2.224215
203905040,913016114,XAUUSD,30,4.966429,45.050000,0.000000,9.070905,0.000000,0.000000
203907319,113034119,EURUSD,30,0.000929,0.000190,0.007580,0.204615,8.163077,39.894737
203911423,220428175,GBPJPY,240,0.897214,0.327000,2.490000,0.364461,2.775257,7.614679
203911470,22045560,GBPJPY,240,0.897214,0.347000,2.359000,0.386753,2.629249,6.798271
203911471,22042161,GBPJPY,240,0.897214,0.348000,2.358000,0.387867,2.628135,6.775862
203911956,220131160,GBPJPY,60,0.465643,1.041000,2.642000,2.235619,5.673876,2.537944
203913688,910143114,XAUUSD,60,5.138571,16.570000,2.820000,3.224632,0.548791,0.170187
203917952,223030112,GBPJPY,30,0.202571,0.243000,2.463000,1.199577,12.158674,10.135802
203922510,11151429,EURUSD,15,0.000579,0.002150,0.002250,3.716049,3.888889,1.046512
203923026,913073101,XAUUSD,30,4.966429,29.710000,0.000000,5.982166,0.000000,0.000000
203924478,17011586,USDJPY,60,0.350071,0.661000,0.412000,1.888186,1.176903,0.623298
203930014,223011130,GBPJPY,30,0.202571,0.245000,2.461000,1.209450,12.148801,10.044898
203931057,91303683,XAUUSD,30,5.770000,0.220000,8.520000,0.038128,1.476603,38.727273
203936288,22011865,GBPJPY,60,0.387714,0.102000,1.482000,0.263080,3.822402,14.529412
203936645,113014167,EURUSD,30,0.001121,0.000820,0.003430,0.731676,3.060548,4.182927
203936646,910142103,XAUUSD,60,6.016429,2.650000,20.080000,0.440461,3.337528,7.577358
203936658,220149150,GBPJPY,60,0.387714,0.000000,2.082000,,,
203937061,910122169,XAUUSD,60,6.016429,3.250000,19.480000,0.540188,3.237801,5.993846
203937065,220198149,GBPJPY,60,0.376714,0.435000,2.691000,1.154721,7.143345,6.186207
203937086,11019380,EURUSD,60,0.000990,0.003400,0.000590,3.434343,0.595960,0.173529
203937388,221518164,GBPJPY,15,0.227000,0.389000,2.317000,1.713656,10.207048,5.956298
203937689,223023153,GBPJPY,30,0.320857,0.000000,2.136000,,,
203938438,913073101,XAUUSD,30,5.770000,4.410000,18.320000,0.764298,3.175043,4.154195
203938597,220132119,GBPJPY,60,0.387714,0.000000,2.174000,,,
203939624,220177157,GBPJPY,60,0.387714,0.000000,2.065000,,,
203941811,913065166,XAUUSD,30,5.770000,13.460000,9.270000,2.332756,1.606586,0.688707
203942419,91014861,XAUUSD,60,6.016429,2.500000,20.230000,0.415529,3.362460,8.092000
203943069,17017650,USDJPY,60,0.328786,0.000000,1.774000,,,
203943070,220175167,GBPJPY,60,0.387714,0.534000,1.112000,1.377303,2.868091,2.082397
203946982,11151429,EURUSD,15,0.000686,0.000000,0.002730,,,
203947596,910436106,XAUUSD,240,16.025714,13.520000,9.210000,0.843644,0.574701,0.681213
203949258,111513100,EURUSD,15,0.000753,0.003060,0.000420,4.064516,0.557875,0.137255
203949421,110168186,EURUSD,60,0.000990,0.000910,0.003080,0.919192,3.111111,3.384615
203949682,111518105,EURUSD,15,0.000686,0.001220,0.004140,1.779167,6.037500,3.393443
203949983,11151224,EURUSD,15,0.000686,0.001260,0.003530,1.837500,5.147917,2.801587
203951065,11153467,EURUSD,15,0.000974,0.002310,0.000150,2.370968,0.153959,0.064935
203959077,913016114,XAUUSD,30,5.770000,0.730000,18.930000,0.126516,3.280763,25.931507
203963088,220111819,GBPJPY,60,0.413429,1.075000,0.452000,2.600207,1.093296,0.420465
203973049,91041141,XAUUSD,240,16.255714,11.660000,11.070000,0.717286,0.680991,0.949400
203976158,913073101,XAUUSD,30,8.404286,4.190000,0.190000,0.498555,0.022608,0.045346
203982558,220131160,GBPJPY,60,0.381143,2.082000,0.150000,5.462519,0.393553,0.072046
203984498,221510100,GBPJPY,15,0.288643,1.560000,1.402000,5.404603,4.857214,0.898718
203985549,220175167,GBPJPY,60,0.449643,0.879000,1.268000,1.954885,2.820016,1.442548
203986420,200176156,EURJPY,60,0.403143,0.824000,0.830000,2.043940,2.058824,1.007282
203986425,120118612,GBPUSD,60,0.001701,0.003530,0.001760,2.074727,1.034425,0.498584
203986714,223030112,GBPJPY,30,0.348857,2.005000,0.576000,5.747338,1.651106,0.287282
203987186,220131160,GBPJPY,60,0.474643,1.368000,0.302000,2.882167,0.636268,0.220760
203987187,220428175,GBPJPY,240,0.913214,1.319000,0.018000,1.444349,0.019711,0.013647
203988054,22011095,GBPJPY,60,0.661571,0.316000,0.745000,0.477651,1.126107,2.357595
203992750,120156886,GBPUSD,60,0.001086,0.010120,0.001120,9.321053,1.031579,0.110672
203993409,913016114,XAUUSD,30,4.437143,1.010000,17.040000,0.227624,3.840309,16.871287
203997279,910122169,XAUUSD,60,4.573571,15.270000,18.190000,3.338747,3.977198,1.191225
203999732,910142103,XAUUSD,60,4.573571,2.300000,19.020000,0.502889,4.158676,8.269565
204000449,913073101,XAUUSD,30,4.437143,1.110000,16.940000,0.250161,3.817772,15.261261
204002336,22011619,GBPJPY,60,0.414214,1.545000,1.558000,3.729953,3.761338,1.008414
204003924,17019963,USDJPY,60,0.261000,1.772000,0.187000,6.789272,0.716475,0.105530
204005468,223030112,GBPJPY,30,0.333643,1.469000,1.060000,4.402912,3.177050,0.721579
204009397,220131160,GBPJPY,60,0.519714,2.323000,0.780000,4.469764,1.500825,0.335773
204009850,111535115,EURUSD,15,0.000847,0.001700,0.008100,2.006745,9.561551,4.764706
204010402,111511114,EURUSD,15,0.000847,0.001510,0.008290,1.782462,9.785835,5.490066
204018595,110112110,EURUSD,60,0.001319,0.001830,0.001500,1.387114,1.136979,0.819672
204018624,113014167,EURUSD,30,0.001196,0.001370,0.001320,1.145759,1.103943,0.963504
204018746,223071158,GBPJPY,30,0.348857,1.565000,1.016000,4.486077,2.912367,0.649201
204018830,220154117,GBPJPY,60,0.458286,1.534000,0.000000,3.347257,0.000000,0.000000
204019055,223012186,GBPJPY,30,0.348857,1.714000,0.000000,4.913186,0.000000,0.000000
204019674,220132119,GBPJPY,60,0.458286,1.363000,0.000000,2.974127,0.000000,0.000000
204021055,120156886,GBPUSD,60,0.001129,0.001770,0.020180,1.567362,17.869703,11.401130
204025446,91303683,XAUUSD,30,2.895000,9.470000,1.180000,3.271157,0.407599,0.124604
204026962,120112185,GBPUSD,60,0.000943,0.001150,0.019150,1.219697,20.310606,16.652174
204030357,223023153,GBPJPY,30,0.348857,1.545000,1.036000,4.428747,2.969697,0.670550
204030375,11151429,EURUSD,15,0.000693,0.003860,0.000760,5.571134,1.096907,0.196891
204032932,200176156,EURJPY,60,0.362857,0.824000,0.173000,2.270866,0.476772,0.209951
204040154,113034119,EURUSD,30,0.001196,0.005110,0.000250,4.273596,0.209080,0.048924
204041730,111518105,EURUSD,15,0.000693,0.004130,0.000740,5.960825,1.068041,0.179177
204044307,11151470,EURUSD,15,0.000693,0.005020,0.000850,7.245361,1.226804,0.169323
204044310,11151710,EURUSD,15,0.000653,0.004580,0.000040,7.015317,0.061269,0.008734
204044311,11151224,EURUSD,15,0.000653,0.004580,0.000040,7.015317,0.061269,0.008734
204048756,223011130,GBPJPY,30,0.315857,0.660000,1.010000,2.089552,3.197648,1.530303
204050895,113014167,EURUSD,30,0.001152,0.002060,0.002790,1.787973,2.421575,1.354369
204051196,220112186,GBPJPY,60,0.497571,1.388000,0.282000,2.789549,0.566753,0.203170
204051897,221510100,GBPJPY,15,0.257071,0.889000,0.781000,3.458183,3.038066,0.878515
204052304,221518164,GBPJPY,15,0.220429,1.099000,0.571000,4.985742,2.590408,0.519563
204054997,220418158,GBPJPY,240,0.874714,1.520000,0.150000,1.737710,0.171485,0.098684
204055065,800413945,GER40,240,58.235714,44.800000,502.300000,0.769287,8.625291,11.212054
204055572,200176156,EURJPY,60,0.370143,0.899000,0.000000,2.428792,0.000000,0.000000
204061864,22012413,GBPJPY,60,0.497571,1.822000,0.224000,3.661786,0.450187,0.122942
204068099,220159174,GBPJPY,60,0.497571,1.520000,0.150000,3.054838,0.301464,0.098684
204080289,17017650,USDJPY,60,0.418214,0.000000,1.001000,,,
204082003,20153090,EURJPY,15,0.237143,0.718000,0.459000,3.027711,1.935542,0.639276
204083830,220111819,GBPJPY,60,0.423571,1.104000,0.942000,2.606408,2.223946,0.853261
204083878,200176156,EURJPY,60,0.431857,0.689000,0.376000,1.595435,0.870658,0.545718
204083889,220112052,GBPJPY,60,0.396429,1.444000,0.841000,3.642523,2.121441,0.582410
204086727,11019380,EURUSD,60,0.001319,0.001140,0.002590,0.864104,1.963184,2.271930
204089507,221585147,GBPJPY,15,0.164500,1.221000,0.116000,7.422492,0.705167,0.095004
204090285,12011595,GBPUSD,60,0.001701,0.003790,0.001760,2.227540,1.034425,0.464380
204098028,11151429,EURUSD,15,0.000941,0.002020,0.003230,2.147304,3.433561,1.599010
204105266,113034119,EURUSD,30,0.001205,0.001360,0.001550,1.128631,1.286307,1.139706
204106427,11151224,EURUSD,15,0.001309,0.004810,0.000730,3.673759,0.557556,0.151767
204115723,220154117,GBPJPY,60,0.450500,1.353000,0.000000,3.003330,0.000000,0.000000
204115749,113031321,EURUSD,30,0.001152,0.000600,0.002310,0.520769,2.004960,3.850000
204117016,111518105,EURUSD,15,0.001155,0.001600,0.001310,1.385281,1.134199,0.818750
