Ticket,Magic,Symbol,TF,OsRank,BestOpenShift,CsRank,BestCloseShift,RetOriginal,BestRetOpen,BestRetClose,RetDur25,RetDur50,RetDur100,RetTF1,RetTF2,RetTF3,MAE,MFE,TimeToMAE_s,TimeToMFE_s
233683223,120112134,GBPUSD,60,7.00000,-0.10000,7.00000,0.10000,0.00302,0.01082,0.00507,0.00031,-0.00104,0.00294,-0.00009,0.00007,-0.00042,0.00156,0.00601,62440.00000,75580.00000
233688471,171514160,USDJPY,15,6.00000,-0.50000,4.00000,0.10000,0.00800,1.17300,0.04900,0.27800,0.00000,0.01300,-0.19800,-0.10500,-0.09200,0.27300,0.30900,1315.00000,21295.00000
233690982,120131147,GBPUSD,60,3.00000,-0.10000,6.00000,0.10000,0.00700,0.01057,0.00902,0.00426,0.00685,0.00727,0.00346,0.00402,0.00378,0.00000,0.00996,,75719.00000
233691577,171510151,USDJPY,15,6.00000,-0.50000,3.00000,0.10000,0.03700,1.19000,0.08200,0.16800,0.28400,0.12100,-0.11500,-0.13900,-0.12400,0.24000,0.34200,1520.00000,21500.00000
233691595,113044364,EURUSD,30,6.00000,-0.10000,4.00000,-0.10000,0.00198,0.00647,0.00298,0.00235,0.00203,0.00305,0.00258,0.00170,0.00152,0.00041,0.00367,144.00000,68604.00000
233691787,111519159,EURUSD,15,6.00000,-0.10000,4.00000,-0.10000,0.00251,0.00652,0.00351,0.00190,0.00317,0.00272,0.00235,0.00344,0.00269,0.00090,0.00420,35.00000,68675.00000
233692066,170112120,USDJPY,60,6.00000,-0.50000,3.00000,0.10000,0.08200,1.19200,0.12700,0.25900,0.06000,0.03900,0.06800,0.08600,0.21600,0.19500,0.38700,1540.00000,21520.00000
233692087,171513124,USDJPY,15,6.00000,-0.50000,4.00000,-0.50000,0.42200,1.22300,0.46200,0.59200,0.64100,0.26400,0.29500,0.38800,0.23900,0.00000,0.72800,,23156.00000
233693173,123019377,GBPUSD,30,11.00000,-0.10000,7.00000,0.10000,0.00155,0.00981,0.00408,0.00065,-0.00125,0.00177,-0.00173,-0.00073,-0.00181,0.00304,0.00453,60540.00000,73680.00000
233698167,171514180,USDJPY,15,6.00000,-0.50000,4.00000,0.10000,0.01900,1.17300,0.06000,0.23600,0.18600,-0.19200,-0.18700,-0.09400,-0.08100,0.26200,0.32000,1318.00000,21298.00000
233763451,170115122,USDJPY,60,8.00000,-0.50000,11.00000,-0.40000,-0.35000,-0.14900,0.04800,-0.31600,-0.04300,-0.20300,-0.01000,0.02800,-0.32400,0.34500,0.36100,10200.00000,0.00000
233778948,170413107,USDJPY,240,11.00000,-0.30000,2.00000,-0.20000,0.01200,0.44800,0.27600,-0.08800,0.03200,,-0.15600,-0.17700,-0.14000,0.21900,0.31500,43588.00000,35428.00000
233795479,200109871,EURJPY,60,9.00000,-0.30000,2.00000,0.10000,0.27400,0.85900,0.28500,-0.08200,-0.02500,0.22200,-0.07300,0.00800,-0.12000,0.30400,0.29900,26274.00000,91914.00000
233820923,173031711,USDJPY,30,6.00000,-0.20000,3.00000,-0.20000,0.20400,0.46700,0.31400,0.14400,0.11400,0.08900,0.02400,0.09500,0.12500,0.03100,0.50300,49493.00000,41333.00000
233854239,172419172,USDJPY,1440,7.00000,0.20000,7.00000,0.50000,-0.62000,-0.23900,0.13300,-0.35000,-0.03400,-0.64600,-0.35000,-0.10800,-0.47600,0.86000,0.22400,378970.00000,136930.00000
233882511,220442456,GBPJPY,240,11.00000,-0.50000,5.00000,0.20000,0.83000,1.41200,1.26200,-0.28900,-0.38300,-0.39300,-0.31000,-0.31400,-0.18600,0.56100,1.20700,29337.00000,153237.00000
233884270,200109871,EURJPY,60,8.00000,-0.30000,6.00000,-0.40000,0.53800,1.23100,0.85500,-0.12800,-0.10500,-0.03200,-0.01800,-0.00900,-0.13600,0.32500,1.19500,95134.00000,167674.00000
233888993,223034156,GBPJPY,30,9.00000,-0.30000,2.00000,-0.10000,0.91200,1.58800,1.10800,-0.43600,-0.31000,0.27200,-0.22200,-0.09900,-0.15600,0.62900,1.44400,27088.00000,247708.00000
233889060,173017191,USDJPY,30,5.00000,0.40000,3.00000,-0.40000,-0.25200,-0.00000,-0.05700,0.14300,0.05600,-0.28000,-0.09400,-0.12700,0.00300,0.65100,0.43300,256819.00000,14779.00000
233889123,113083169,EURUSD,30,7.00000,-0.40000,2.00000,-0.10000,0.00372,0.00751,0.00796,0.00069,0.00053,0.00098,-0.00018,-0.00047,-0.00037,0.00138,0.00845,81199.00000,164359.00000
233905554,170413107,USDJPY,240,9.00000,-0.30000,4.00000,-0.10000,0.10600,0.57900,0.38900,-0.01600,-0.11400,0.16900,-0.09600,-0.02100,-0.09500,0.35300,0.39900,52407.00000,146427.00000
233909240,172477110,USDJPY,1440,10.00000,-0.50000,9.00000,-0.30000,-0.67900,-0.15700,-0.31200,-0.10900,-0.42700,-0.28000,-0.50100,-0.60200,,0.80700,0.03000,136313.00000,1913.00000
233934782,220111112,GBPJPY,60,10.00000,-0.10000,6.00000,-0.50000,-0.65000,-0.25100,-0.26100,-0.29400,-0.74500,-1.34200,-0.08300,-0.04300,-0.02800,0.65200,0.04400,44128.00000,1348.00000
233954701,173031711,USDJPY,30,6.00000,-0.40000,7.00000,-0.20000,0.10600,0.44000,0.33400,0.09200,0.01200,0.26800,0.01400,0.01200,0.05400,0.24000,0.51200,39707.00000,133727.00000
233981448,120131147,GBPUSD,60,11.00000,-0.10000,9.00000,-0.40000,-0.00700,-0.00144,-0.00401,-0.00433,-0.00529,,0.00080,-0.00190,-0.00216,0.00695,0.00086,80193.00000,2013.00000
233981451,120126101,GBPUSD,60,11.00000,-0.20000,9.00000,-0.40000,-0.00750,-0.00067,-0.00330,-0.00342,-0.00376,-0.00520,-0.00035,0.00067,-0.00200,0.00744,0.00152,82800.00000,2820.00000
234051344,200109871,EURJPY,60,8.00000,-0.50000,9.00000,-0.50000,-0.40000,0.32300,-0.02300,0.19000,0.03000,-0.39400,-0.01800,-0.02500,0.02300,0.40800,0.25900,77429.00000,20429.00000
234071605,200416125,EURJPY,240,3.00000,-0.10000,6.00000,-0.50000,-0.45000,-0.00800,0.11300,0.47700,0.16900,0.08200,0.18200,0.49300,0.30700,0.47900,0.51900,232812.00000,28452.00000
234071643,200416139,EURJPY,240,2.00000,-0.10000,9.00000,-0.50000,-0.75000,-0.38100,0.27800,0.54900,0.26000,0.21900,0.36300,0.53400,0.46200,0.77600,0.65600,237992.00000,30812.00000
234075548,203013156,EURJPY,30,7.00000,-0.50000,11.00000,-0.50000,-0.55000,0.20600,-0.02200,0.04600,-0.15500,-0.13800,-0.00700,-0.02800,-0.08900,0.58000,0.24800,80967.00000,19467.00000
234077199,203020122,EURJPY,30,4.00000,-0.20000,11.00000,-0.50000,0.00000,0.26200,0.54400,0.48700,0.59700,0.30500,-0.03300,0.11600,0.20600,0.11500,0.74800,2083.00000,34003.00000
234080908,201537140,EURJPY,15,3.00000,-0.10000,9.00000,-0.50000,-0.80000,-0.34500,0.06800,0.28800,0.06500,0.00100,0.03700,0.10500,0.06100,0.82800,0.50500,234150.00000,28110.00000
234080909,201522170,EURJPY,15,3.00000,-0.10000,6.00000,-0.50000,-0.44200,-0.00600,0.16600,0.41700,0.32900,0.07900,0.06600,0.09300,0.13200,0.44900,0.54900,233161.00000,28801.00000
234081888,200181268,EURJPY,60,5.00000,-0.10000,7.00000,-0.10000,-0.70000,-0.07400,-0.14500,0.11400,-0.11500,-0.23500,0.03300,-0.00100,0.03400,0.71000,0.30600,228089.00000,23669.00000
234083702,200412125,EURJPY,240,8.00000,-0.20000,4.00000,-0.30000,0.19800,0.81300,0.89600,-0.34700,-0.13900,-0.41600,-0.14400,-0.31700,-0.29600,0.51400,1.21400,107243.00000,192503.00000
234104632,172477110,USDJPY,1440,11.00000,-0.40000,10.00000,0.30000,-0.47000,0.08600,0.44400,-0.15700,-0.25500,-0.52400,-0.51300,0.49000,-0.35200,0.60500,0.16400,113455.00000,18175.00000
234199288,170453108,USDJPY,240,8.00000,-0.30000,9.00000,-0.40000,-0.70000,0.12000,-0.04000,0.16800,0.26000,-0.47000,0.01500,0.01300,0.14800,0.71600,0.67200,107182.00000,47662.00000
234232410,170101021,USDJPY,60,11.00000,-0.50000,6.00000,-0.40000,-0.38800,0.63700,0.44400,-0.06500,-0.05000,-0.09100,-0.08600,-0.15100,0.01900,0.44600,0.49600,31659.00000,40419.00000
234240781,171510151,USDJPY,15,8.00000,-0.50000,6.00000,-0.40000,-0.18500,0.60900,0.44400,0.12900,0.25200,-0.05500,0.06500,0.11200,0.24800,0.21400,0.75700,75707.00000,47747.00000
234241165,171513124,USDJPY,15,8.00000,-0.50000,6.00000,-0.40000,-0.07800,0.75400,0.30400,0.07400,0.25700,-0.05700,0.07200,0.11900,0.25500,0.17800,0.76400,38988.00000,47748.00000
234241175,173015161,USDJPY,30,7.00000,-0.50000,7.00000,-0.50000,-0.50000,0.37800,0.11400,0.06400,0.03700,-0.54100,0.02700,0.05500,0.02400,0.50000,0.66100,84244.00000,47644.00000
234241568,171514160,USDJPY,15,7.00000,-0.50000,6.00000,-0.40000,-0.35000,0.47800,0.27700,0.25500,-0.12600,-0.28300,0.04800,0.09500,0.23100,0.34800,0.74000,81735.00000,47715.00000
234241671,173020160,USDJPY,30,7.00000,-0.50000,6.00000,-0.40000,-0.40000,0.46200,0.25700,0.19100,-0.09000,-0.06400,0.07200,0.10000,0.06900,0.43900,0.70600,81752.00000,47672.00000
234242133,171514180,USDJPY,15,8.00000,-0.50000,6.00000,-0.40000,-0.30000,0.50300,0.64400,0.13800,-0.16100,0.06800,0.00200,0.07100,0.16600,0.33900,0.70500,79052.00000,47672.00000
234287696,113085881,EURUSD,30,11.00000,-0.30000,6.00000,-0.50000,-0.00297,0.00194,-0.00109,-0.00192,-0.00116,,0.00038,-0.00008,-0.00047,0.00407,0.00051,80279.00000,959.00000
234298291,220115119,GBPJPY,60,9.00000,-0.40000,6.00000,-0.20000,-0.01700,0.88500,0.22600,-0.04200,0.17900,-0.17600,-0.11000,-0.09600,-0.10200,0.42600,0.36700,47193.00000,24393.00000
234334046,120148141,GBPUSD,60,11.00000,-0.50000,6.00000,0.50000,-0.00061,0.00213,0.00035,0.00018,,,-0.00074,-0.00006,-0.00018,0.00205,0.00005,2316.00000,156.00000
234402174,172419172,USDJPY,1440,6.00000,-0.40000,2.00000,0.50000,2.50000,2.93600,2.82000,0.47500,2.28500,,0.62900,2.33400,3.30800,0.12100,2.52300,10460.00000,171140.00000
234424777,170153138,USDJPY,60,9.00000,-0.40000,5.00000,0.50000,0.66400,1.24000,1.86800,-0.05300,-0.09400,0.05300,-0.07600,-0.22500,-0.15200,0.30200,0.83000,6298.00000,93718.00000
234425808,173025143,USDJPY,30,7.00000,-0.30000,5.00000,0.50000,0.82900,1.26000,2.22100,0.16700,0.14400,0.56300,0.05700,-0.06900,0.16300,0.13700,0.99500,10391.00000,97811.00000
234429249,171510151,USDJPY,15,10.00000,-0.40000,5.00000,0.50000,0.62000,1.24000,1.82400,-0.19900,-0.06300,-0.09600,-0.02300,-0.08700,-0.03000,0.34600,0.78600,6295.00000,93715.00000
234429680,171513124,USDJPY,15,8.00000,-0.40000,5.00000,0.50000,0.76400,1.23500,2.17300,-0.05400,-0.03100,0.18000,-0.00400,-0.10100,0.23300,0.20200,0.93000,8892.00000,96312.00000
234430369,171514160,USDJPY,15,11.00000,-0.10000,9.00000,-0.40000,-0.35000,0.00200,-0.08100,-0.03700,-0.17700,0.19700,-0.08100,-0.14500,-0.08800,0.36300,0.12100,4717.00000,37.00000
234430908,171514180,USDJPY,15,11.00000,-0.40000,11.00000,-0.50000,-0.30000,0.13000,-0.15300,-0.27600,-0.24100,0.16900,-0.20300,-0.23500,-0.19700,0.30800,0.00000,294.00000,
234431517,173020160,USDJPY,30,10.00000,-0.40000,5.00000,0.50000,0.62400,1.24000,1.82800,-0.04700,-0.10000,0.10000,-0.08300,-0.11600,-0.23100,0.34200,0.79000,6295.00000,93715.00000
234468992,110112125,EURUSD,60,6.00000,-0.10000,10.00000,-0.40000,0.00137,0.00255,0.00233,0.00211,0.00166,0.00192,0.00048,0.00126,0.00248,0.00042,0.00341,280.00000,12220.00000
234469828,113085881,EURUSD,30,6.00000,-0.10000,10.00000,-0.40000,0.00110,0.00258,0.00203,0.00150,0.00123,0.00630,0.00019,0.00037,0.00026,0.00033,0.00318,132.00000,11772.00000
234469833,113044364,EURUSD,30,6.00000,-0.50000,10.00000,0.40000,-0.00059,0.00237,0.00033,-0.00040,-0.00047,-0.00209,0.00039,0.00116,0.00099,0.00073,0.00152,22238.00000,4418.00000
234470309,220472179,GBPJPY,240,7.00000,-0.50000,11.00000,-0.50000,-1.00000,0.34500,0.31900,0.17400,-0.82000,-0.85800,0.06500,-0.38600,-0.92600,0.99600,0.49300,49660.00000,23320.00000
234470437,111519159,EURUSD,15,6.00000,-0.50000,10.00000,-0.50000,-0.00064,0.00228,0.00020,0.00016,-0.00036,0.00005,0.00020,0.00023,0.00031,0.00081,0.00144,22085.00000,4265.00000
234470461,170116193,USDJPY,60,11.00000,-0.10000,9.00000,0.40000,-0.21100,-0.00300,0.14300,-0.12900,0.63700,1.01500,-0.13200,-0.05000,-0.17300,0.27800,0.09800,11792.00000,392.00000
234493135,222414154,GBPJPY,1440,4.00000,-0.20000,7.00000,-0.50000,-1.55000,-0.10100,0.87200,,0.42100,0.35000,-0.04000,,,1.53300,1.43200,1054113.00000,401493.00000
234493311,200109871,EURJPY,60,9.00000,-0.40000,4.00000,-0.10000,0.77300,1.87000,0.92900,0.73000,-0.31000,-0.06200,0.29600,0.64700,0.63800,0.38000,1.24100,69025.00000,26185.00000
234493739,170116193,USDJPY,60,6.00000,-0.50000,1.00000,0.00000,1.65000,3.00800,1.65000,0.38100,0.07500,0.23600,0.13900,0.30400,0.13400,0.11000,1.68500,30798.00000,110238.00000
234540772,173031711,USDJPY,30,5.00000,-0.10000,6.00000,-0.40000,-0.58900,-0.46500,0.09200,-0.02300,-0.78300,-0.80700,0.18000,0.18200,0.05900,0.59200,0.25300,30175.00000,1615.00000
234542669,170453108,USDJPY,240,11.00000,-0.10000,10.00000,0.50000,-0.50600,0.09300,-0.35000,-0.43600,,,-0.37600,-0.41400,,0.58800,0.18900,11648.00000,668.00000
234546991,173020160,USDJPY,30,11.00000,-0.50000,11.00000,-0.30000,-0.40000,0.12100,-0.22600,-0.43600,,,-0.28700,-0.15000,-0.30800,0.40900,0.00000,113.00000,
234547605,171513124,USDJPY,15,11.00000,-0.40000,11.00000,0.10000,-0.45000,0.55700,0.12900,0.01600,-0.22400,,-0.18000,-0.12100,-0.19700,0.58400,0.26200,13337.00000,13337.00000
234593605,173031711,USDJPY,30,4.00000,0.10000,8.00000,0.40000,0.63500,0.98600,1.28800,-0.08400,-0.39600,-0.09600,-0.08800,-0.09000,-0.11000,0.57600,1.10200,25664.00000,121664.00000
234632078,203020122,EURJPY,30,5.00000,-0.20000,4.00000,-0.20000,0.95900,1.36600,1.09300,0.47700,0.31200,0.53600,0.25100,0.44200,0.39200,0.01500,1.17900,59.00000,122159.00000
234642249,203011136,EURJPY,30,3.00000,-0.30000,3.00000,-0.20000,1.16000,1.27900,1.28300,0.60100,0.75300,1.20000,0.01400,0.29000,0.46200,0.02900,1.38000,225.00000,125625.00000
234643534,200416139,EURJPY,240,5.00000,-0.20000,4.00000,-0.20000,1.01800,1.33900,1.15200,0.52900,0.58100,0.95500,0.65600,0.44700,0.61100,0.00000,1.23800,,122196.00000
234643872,201537140,EURJPY,15,6.00000,-0.30000,4.00000,-0.20000,0.80000,1.34100,0.95000,0.21400,0.41500,0.82200,0.04500,0.16000,0.25100,0.05600,1.02000,24002.00000,121622.00000
234645141,201522170,EURJPY,15,7.00000,-0.40000,4.00000,0.20000,0.54400,1.29100,0.63800,-0.10100,-0.13000,0.09400,0.01600,-0.04400,-0.00800,0.31200,0.76400,22027.00000,119647.00000
234645736,173025143,USDJPY,30,8.00000,-0.50000,7.00000,0.50000,0.13000,1.17500,0.59600,-0.04000,0.10200,0.07300,-0.10700,-0.19500,-0.20300,0.49900,0.59700,25058.00000,24398.00000
234646980,173015161,USDJPY,30,11.00000,-0.50000,11.00000,0.30000,-0.50000,-0.19700,0.35300,-0.27800,0.09300,0.39600,-0.06800,-0.21000,-0.21200,0.50600,0.59000,24836.00000,24176.00000
234701912,111519159,EURUSD,15,9.00000,-0.30000,10.00000,0.50000,-0.00105,0.00075,-0.00050,-0.00101,-0.00079,-0.00154,0.00006,0.00011,0.00012,0.00117,0.00065,10190.00000,650.00000
234703005,113085881,EURUSD,30,8.00000,-0.30000,10.00000,0.50000,-0.00077,0.00075,-0.00022,-0.00081,-0.00145,-0.00784,0.00038,0.00035,-0.00005,0.00089,0.00093,10206.00000,666.00000
234703010,113044364,EURUSD,30,11.00000,-0.50000,10.00000,0.50000,-0.00170,0.00054,-0.00120,-0.00129,-0.00235,-0.00651,-0.00038,-0.00072,-0.00097,0.00182,0.00000,9526.00000,
234723866,172419172,USDJPY,1440,7.00000,0.50000,6.00000,-0.50000,-1.30000,-0.74800,-0.55200,-0.60000,-1.37700,,-0.65500,,,1.31000,0.20900,144151.00000,57271.00000
234746277,120126101,GBPUSD,60,6.00000,-0.10000,5.00000,-0.50000,0.00272,0.00716,0.00357,,0.00300,0.00349,0.00135,0.00190,0.00187,0.00116,0.00369,174.00000,47274.00000
234746282,123019377,GBPUSD,30,6.00000,-0.10000,5.00000,-0.50000,0.00381,0.00736,0.00449,0.00321,0.00364,0.00254,0.00089,0.00222,0.00371,0.00007,0.00478,1169.00000,48269.00000
234752240,113023381,EURUSD,30,6.00000,-0.50000,6.00000,-0.50000,0.00115,0.00578,0.00228,0.00165,0.00206,0.00040,0.00150,0.00133,0.00082,0.00008,0.00260,50.00000,42530.00000
234755187,113039851,EURUSD,30,6.00000,-0.50000,5.00000,-0.40000,0.00151,0.00592,0.00292,0.00253,0.00130,,0.00028,0.00180,0.00148,0.00051,0.00296,706.00000,44386.00000
234756395,111517147,EURUSD,15,7.00000,-0.50000,7.00000,-0.40000,0.00010,0.00574,0.00115,0.00036,0.00123,-0.00020,0.00030,0.00041,0.00009,0.00111,0.00155,68266.00000,41266.00000
234787685,200109871,EURJPY,60,11.00000,0.30000,1.00000,0.00000,0.08600,0.18100,0.08600,0.01400,,,0.04600,-0.03800,-0.03200,0.10400,0.12100,1358.00000,3098.00000
234795229,223082351,GBPJPY,30,7.00000,-0.20000,1.00000,0.00000,0.42300,1.38200,0.42300,0.00200,0.25100,,-0.16300,-0.06400,0.09400,0.17000,0.46600,1735.00000,26815.00000
234795722,223034156,GBPJPY,30,11.00000,-0.40000,1.00000,0.00000,0.08100,0.33500,0.08100,,,,-0.14500,-0.11100,-0.06400,0.19800,0.12200,1538.00000,8678.00000
234795829,220115119,GBPJPY,60,7.00000,-0.20000,1.00000,0.00000,0.42700,1.38400,0.42700,-0.00300,0.21800,,-0.06200,0.10000,0.09400,0.16800,0.46800,1735.00000,26815.00000
234795835,170111129,USDJPY,60,10.00000,-0.50000,1.00000,0.00000,0.18300,0.42800,0.18300,,,,-0.06600,0.03600,0.08700,0.14200,0.21100,2836.00000,8956.00000
234852995,113023381,EURUSD,30,6.00000,-0.10000,8.00000,-0.10000,-0.00276,0.00054,0.00315,-0.00020,-0.00014,0.00207,-0.00030,-0.00006,0.00017,0.00341,0.00361,181143.00000,63003.00000
234866562,220472179,GBPJPY,240,6.00000,-0.50000,1.00000,0.00000,2.25000,3.74400,2.25000,0.67600,0.98400,1.33900,0.84600,0.51700,0.95700,0.04100,2.26000,35.00000,110075.00000
234866594,172401402,USDJPY,1440,3.00000,-0.10000,3.00000,0.20000,0.64800,2.24900,1.09200,-0.40200,0.34700,0.46700,0.78400,0.83200,0.46700,0.50900,1.09000,122977.00000,210397.00000
234867401,173078137,USDJPY,30,6.00000,-0.30000,10.00000,-0.20000,0.48800,1.81800,1.30400,0.16500,0.38100,0.82100,-0.03300,-0.08100,0.02200,0.39000,1.44100,7737.00000,116217.00000
234867805,170153138,USDJPY,60,6.00000,-0.40000,6.00000,0.20000,1.00000,1.71800,1.18100,0.47500,0.68000,1.13800,0.18400,0.52800,0.67600,0.23000,1.00300,753.00000,41373.00000
234868155,170101021,USDJPY,60,7.00000,-0.50000,2.00000,0.10000,0.75000,1.43300,0.80100,0.55100,0.48800,0.62200,0.09900,0.44300,0.59100,0.31500,0.78000,733.00000,21133.00000
234876063,223014124,GBPJPY,30,7.00000,-0.30000,3.00000,0.10000,2.00000,3.24900,2.32600,-0.12700,1.14500,1.72600,0.05600,0.05900,0.04800,0.40500,1.99800,8723.00000,132983.00000
234876070,173034139,USDJPY,30,6.00000,-0.30000,2.00000,0.10000,2.00000,2.56400,2.05500,0.66700,0.85100,1.19000,0.19700,0.21000,0.50600,0.34400,2.01600,29.00000,107069.00000
234876423,170111129,USDJPY,60,4.00000,-0.20000,4.00000,-0.20000,1.38500,2.32600,1.64300,0.64300,0.89400,1.64700,0.33100,0.50500,0.31400,0.13500,1.90100,52.00000,248932.00000
234876424,170115122,USDJPY,60,6.00000,-0.50000,1.00000,0.00000,1.10000,1.50300,1.10000,0.81600,0.98000,1.14100,0.25700,0.73000,0.81300,0.29700,1.10900,29.00000,22589.00000
234876448,170112120,USDJPY,60,5.00000,-0.30000,4.00000,-0.30000,0.84100,2.22600,1.14900,0.25800,0.32700,1.18100,0.08800,0.02200,-0.08200,0.24200,1.35700,146866.00000,234286.00000
234877473,173020160,USDJPY,30,6.00000,-0.50000,1.00000,0.00000,2.00000,2.70400,2.00000,0.65700,0.89200,1.45800,0.01400,0.17000,0.44900,0.24400,2.00200,753.00000,118653.00000
234877985,223034156,GBPJPY,30,6.00000,-0.50000,5.00000,0.30000,2.00000,2.59000,2.41600,0.55300,1.60200,2.20700,0.26200,0.21100,0.56500,0.41900,2.00500,29.00000,73709.00000
234878711,173017191,USDJPY,30,11.00000,0.10000,6.00000,-0.30000,-0.75000,-0.31800,-0.32300,-1.54100,-1.91900,-2.02000,-0.77300,-0.78600,-1.08200,0.87800,0.00000,285.00000,
234880476,171513124,USDJPY,15,6.00000,-0.30000,1.00000,0.00000,1.95000,2.69400,1.95000,0.28800,0.59800,1.10200,-0.12000,-0.02600,0.07400,0.28400,1.94900,741.00000,108501.00000
234881268,171510151,USDJPY,15,7.00000,-0.50000,2.00000,0.10000,0.80000,1.44200,0.84200,0.49800,0.56400,0.90800,-0.11000,-0.01600,0.08400,0.27400,0.82100,744.00000,21144.00000
234881543,173015161,USDJPY,30,6.00000,-0.30000,5.00000,0.50000,1.70000,2.13000,2.14300,1.00300,1.38800,1.84500,0.26000,0.27300,0.56900,0.28100,1.71700,29.00000,73709.00000
234883823,171514160,USDJPY,15,4.00000,-0.30000,4.00000,-0.20000,1.42800,2.30300,1.73000,0.75300,0.85600,1.29100,0.06500,0.05700,0.27200,0.12600,1.94400,474.00000,249834.00000
234883927,171514180,USDJPY,15,6.00000,-0.20000,1.00000,0.00000,1.50000,2.53700,1.50000,0.34300,0.45100,0.68800,0.04400,0.10900,0.15800,0.18000,1.50200,8723.00000,101723.00000
234885977,170453108,USDJPY,240,6.00000,-0.20000,10.00000,-0.50000,-0.70000,-0.53800,0.12300,-0.05300,-0.39700,-0.44200,0.16000,-0.00800,-0.42700,0.70600,0.20000,33536.00000,15716.00000
234904231,200109871,EURJPY,60,6.00000,-0.50000,6.00000,-0.40000,-0.40000,1.73600,0.50000,0.10600,0.15500,0.41800,0.10600,0.24500,0.28200,0.40000,0.98200,186467.00000,62507.00000
234916047,222414154,GBPJPY,1440,2.00000,-0.10000,7.00000,-0.40000,-1.55000,-0.20900,0.95000,,-0.02300,,,,0.60900,1.57300,1.24300,1580269.00000,926989.00000
234948043,113023365,EURUSD,30,6.00000,-0.20000,6.00000,-0.50000,-0.00650,-0.00011,0.00128,0.00288,-0.00461,-0.00841,-0.00022,0.00108,0.00145,0.00652,0.00370,115557.00000,44637.00000
234953601,113044364,EURUSD,30,6.00000,-0.30000,6.00000,-0.40000,-0.00400,0.00254,0.00356,0.00296,0.00285,-0.00451,-0.00028,0.00102,0.00139,0.00428,0.00364,73967.00000,44627.00000
234954957,111517147,EURUSD,15,6.00000,-0.40000,6.00000,-0.40000,-0.00300,0.00330,0.00336,0.00321,0.00111,-0.00417,0.00097,0.00022,0.00151,0.00301,0.00399,70838.00000,44678.00000
234955575,111519159,EURUSD,15,6.00000,-0.40000,9.00000,-0.10000,-0.00052,0.00626,0.00323,0.00123,0.00235,0.00318,0.00002,-0.00024,0.00090,0.00080,0.00328,1408.00000,44248.00000
235000859,120148141,GBPUSD,60,8.00000,-0.50000,1.00000,0.00000,0.00783,0.02090,0.00783,0.00078,0.00006,0.00695,-0.00029,0.00001,0.00024,0.00127,0.00876,35332.00000,67492.00000
235042936,200416125,EURJPY,240,10.00000,-0.50000,11.00000,-0.30000,-0.45000,-0.14800,0.03500,-0.38700,,,-0.41000,-0.40700,,0.47500,0.06600,9617.00000,7097.00000
235061906,200416139,EURJPY,240,5.00000,-0.20000,7.00000,-0.40000,-0.75000,-0.14800,0.02600,-0.04600,0.00000,-0.06400,0.04700,-0.01400,-0.03500,0.76500,0.32100,231756.00000,125796.00000
235155442,170413107,USDJPY,240,11.00000,-0.10000,5.00000,0.10000,-0.26800,0.41500,-0.12100,-0.29400,,-0.37000,-0.16100,-0.29200,-0.20200,0.45600,0.06300,53708.00000,3788.00000
235160020,203020122,EURJPY,30,7.00000,-0.20000,3.00000,-0.20000,0.77200,1.16100,0.93300,-0.15700,0.15800,0.29400,-0.00000,-0.16300,-0.16900,0.44500,1.04700,7965.00000,178665.00000
235169712,201537140,EURJPY,15,7.00000,-0.20000,3.00000,-0.20000,0.75400,1.16500,0.92800,0.20200,0.26300,0.77600,0.03900,-0.02800,-0.08500,0.46300,1.02900,7476.00000,178176.00000
235171508,200412125,EURJPY,240,5.00000,0.40000,9.00000,-0.10000,-0.80000,-0.31800,-0.25100,-0.31000,-0.33700,-0.86100,0.12500,-0.22500,-0.46200,0.80900,0.38000,114829.00000,4969.00000
235182032,201522170,EURJPY,15,6.00000,-0.40000,2.00000,-0.20000,0.76000,1.04600,0.95800,0.40400,0.26000,0.19700,0.14800,0.20600,0.15100,0.08700,1.03500,301.00000,147961.00000
235182334,223014124,GBPJPY,30,11.00000,-0.50000,9.00000,-0.40000,-0.55000,-0.09600,-0.28500,-0.53200,-0.33300,-0.39000,-0.17900,-0.13800,-0.17100,0.53700,0.03800,19235.00000,95.00000
235182856,200181268,EURJPY,60,6.00000,-0.40000,2.00000,-0.20000,0.57100,1.06400,0.75500,0.07300,0.05800,0.50600,0.22100,0.19400,0.21900,0.12000,0.84300,1171.00000,146791.00000
235182935,173017191,USDJPY,30,5.00000,-0.10000,1.00000,0.00000,0.16400,0.45600,0.16400,0.03900,0.05400,0.03200,0.16600,0.06300,0.29900,0.13600,0.38300,59159.00000,9239.00000
235232251,123019377,GBPUSD,30,11.00000,-0.10000,1.00000,0.00000,-0.00143,0.00274,-0.00143,-0.00315,-0.00300,-0.00261,-0.00139,-0.00028,-0.00098,0.00408,0.00044,79316.00000,3536.00000
235234366,120131147,GBPUSD,60,6.00000,-0.10000,1.00000,0.00000,0.00101,0.00270,0.00101,-0.00040,-0.00053,,-0.00049,0.00117,0.00099,0.00154,0.00298,85258.00000,9478.00000
235234437,120112134,GBPUSD,60,11.00000,-0.10000,1.00000,0.00000,-0.00020,0.00318,-0.00020,-0.00155,,,0.00094,-0.00009,-0.00049,0.00285,0.00167,79526.00000,3746.00000
